"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"12/2/2024 9:00 am","171215529722880_584443887471051","Facebook","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/584443887471051","We are seeking a dynamic and strategic Manager of Fundraising. This is an exciting opportunity to make a significant impact in the nonprofit sector by executing high-impact campaigns and building systems. Apply today!

https://bit.ly/4eQorcP","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","63","63","0","56","56","","1.59%","1","0","0","","0","0","0","0","0","0","0","","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/2/2024 9:00 am","7269364779163467776","LinkedIn","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:share:7269364779163467776","We are seeking a dynamic and strategic Manager of Fundraising. This is an exciting opportunity to make a significant impact in the nonprofit sector by executing high-impact campaigns and building systems. Apply today!

https://bit.ly/4eQorcP","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","1,446","1,446","","","","","6.57%","95","14","14","","","","","","","0","5","","76","","","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/2/2024 9:00 am","1863599085342568792","X","Post","Link","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1863599085342568792","We are seeking a dynamic and strategic Manager of Fundraising. This is an exciting opportunity to make a significant impact in the nonprofit sector by executing high-impact campaigns and building systems. Apply today!

https://t.co/tevr4Y0raN","https://bit.ly/4eQorcP","83","83","","","","3,092","2.41%","2","0","0","","","","","","","0","0","","2","","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/27/2024 8:30 am","1861779617704505560","X","Post","Photo","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1861779617704505560","When it comes to gratitude, we can’t help but feel incredibly thankful for our Chicago school leaders, who support over 320,000 students in the city. We’re committed to continuing to elevate the stories of these impactful educators. The Fund wishes everyone a lovely holiday break https://t.co/VuCTXBGJzK","https://twitter.com/TheFundChicago/status/1861779617704505560/photo/1","281","281","","","","4,895","7.83%","22","6","6","","","","","","","0","2","","","","14","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/27/2024 8:30 am","171215529722880_580946351154138","Facebook","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/580946351154138","When it comes to gratitude, we can’t help but feel incredibly thankful for our Chicago school leaders, who support over 320,000 students across the city. We are committed to continuing to elevate the stories of these impactful educators and the amazing work happening throughout the district. The Fund team wishes everyone a lovely holiday break!","https://www.facebook.com/256370493611727/posts/580946351154138","312","312","0","293","293","","24.36%","76","12","10","","2","0","0","0","0","3","0","","","","61","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/27/2024 8:30 am","7267545250586320897","LinkedIn","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:ugcPost:7267545250586320897","When it comes to gratitude, we can’t help but feel incredibly thankful for our Chicago school leaders, who support over 320,000 students across the city. We are committed to continuing to elevate the stories of these impactful educators and the amazing work happening throughout the district. The Fund team wishes everyone a lovely holiday break!",,"646","646","","","","","17.96%","116","18","18","","","","","","","0","0","","98","","","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/24/2024 10:15 am","1860718825190101398","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1860718825190101398","The Fund is #hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns and enjoy creating systems that support long-term sustainability, this may be your role!

https://t.co/A8Ki0O4jLk","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","101","101","","","","3,104","1.98%","2","0","0","","","","","","","0","0","","0","","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/24/2024 10:14 am","171215529722880_578972231351550","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/578972231351550","The Fund is #hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns and enjoy creating systems that support long-term sustainability, this may be your role!

","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","109","109","0","99","99","","0%","0","0","0","","0","0","0","0","0","0","0","","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/24/2024 10:13 am","7266484171198369794","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7266484171198369794","The Fund is #hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns and enjoy creating systems that support long-term sustainability, this may be your role!",,"340","340","","","","","2.94%","10","0","0","","","","","","","0","0","","10","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/21/2024 4:35 pm","171215529722880_577124638202976","Facebook","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/577124638202976","Another successful LSC Working Group session is in the books! Members dove deep into creating an Effectiveness Rubric to highlight critical factors for LSC success across Chicago. Learn more about some of the factors in our recent LSC report: bit.ly/2024-LSC-report","https://www.facebook.com/256370493611727/posts/577124638202976","218","218","0","209","209","","17.89%","39","0","0","","0","0","0","0","0","0","0","","","","39","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LSCs"
"11/21/2024 4:35 pm","1859727287119179783","X","Post","Photo","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1859727287119179783","Another successful LSC Working Group session is in the books! Members dove deep into creating an Effectiveness Rubric to highlight critical factors for LSC success across Chicago. Learn more about some of the factors in our recent LSC report: https://t.co/pfgBSIfTtC https://t.co/j1EyeuC8ZR","http://bit.ly/2024-LSC-report, https://twitter.com/TheFundChicago/status/1859727287119179783/photo/1, https://twitter.com/TheFundChicago/status/1859727287119179783/photo/1, https://twitter.com/TheFundChicago/status/1859727287119179783/photo/1","157","157","","","","3,108","4.46%","7","0","0","","","","","","","0","0","","4","","3","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LSCs"
"11/21/2024 4:35 pm","7265492927500451840","LinkedIn","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:ugcPost:7265492927500451840","Another successful LSC Working Group session is in the books! Members dove deep into creating an Effectiveness Rubric to highlight critical factors for LSC success across Chicago. Learn more about some of the factors in our recent LSC report: bit.ly/2024-LSC-report",,"486","486","","","","","12.76%","62","8","8","","","","","","","0","0","","54","","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LSCs"
"11/20/2024 9:01 am","171215529722880_576191908296249","Facebook","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/576191908296249","The Fund is excited to host a new Masterclass on LSC management. This program aims to help you build productive relationships, streamline LSC processes, and utilize your council’s resources to achieve meaningful outcomes for your schools. RSVP today!

https://bit.ly/4fBuhjf","https://www.facebook.com/photo.php?fbid=576191891629584&set=a.254107080504735&type=3","177","177","0","158","158","","4.52%","8","2","2","","0","0","0","0","0","0","1","","1","","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/20/2024 9:00 am","1859250508159910258","X","Post","Photo","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1859250508159910258","The Fund is excited to host a new Masterclass on LSC management. This program aims to help you build productive relationships, streamline LSC processes, and utilize your council’s resources to achieve meaningful outcomes for your schools. RSVP today!

https://t.co/vz1FqxtrMK https://t.co/oQz7lptLqc","https://bit.ly/4fBuhjf, https://twitter.com/TheFundChicago/status/1859250508159910258/photo/1","117","117","","","","3,107","1.71%","2","0","0","","","","","","","0","0","","2","","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
