"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"12-01-2024","LinkedIn","The Chicago Public Education Fund","4,155","0","0","0","0","0","89","0","6","6.74%","1","0","0","5","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-02-2024","X","'@TheFundChicago","3,092","2","2","1","1","0","56","0","0","0%","0","0","0","0","","0","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-02-2024","Facebook","The Chicago Public Education Fund","2,353","1","","1","1","0","101","6","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-02-2024","LinkedIn","The Chicago Public Education Fund","4,155","1","1","1","1","0","718","0","55","7.66%","5","0","0","50","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-03-2024","X","'@TheFundChicago","3,092","0","0","1","1","4","179","0","10","5.59%","1","0","1","3","","5","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","1","0","1","","","","","0","","0","","","","","","","",""
"12-03-2024","Facebook","The Chicago Public Education Fund","2,353","0","","1","1","0","69","2","2","2.9%","0","0","0","0","","2","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-03-2024","LinkedIn","The Chicago Public Education Fund","4,156","1","1","1","1","0","410","0","24","5.85%","4","0","0","20","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-04-2024","X","'@TheFundChicago","3,088","-4","0","1","1","1","54","0","2","3.7%","0","0","0","0","","2","0","0","0","1","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-04-2024","Facebook","The Chicago Public Education Fund","2,353","0","","0","0","0","71","2","2","2.82%","1","1","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-04-2024","LinkedIn","The Chicago Public Education Fund","4,157","0","0","0","0","0","161","0","7","4.35%","1","0","3","3","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-05-2024","X","'@TheFundChicago","3,086","-2","0","2","2","4","130","0","4","3.08%","2","2","0","0","","0","0","1","0","1","0","","","","","","","","","0","","","","","","","","","","","","","3","0","0","0","1","","","","","0","","0","","","","","","","",""
"12-05-2024","Facebook","The Chicago Public Education Fund","2,351","-2","","3","1","0","197","3","8","4.06%","3","1","0","1","","3","","","","","","1","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-05-2024","LinkedIn","The Chicago Public Education Fund","4,158","3","3","1","1","1","409","0","33","8.07%","3","0","0","30","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-06-2024","X","'@TheFundChicago","3,085","-1","0","0","0","1","110","0","4","3.64%","1","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"12-06-2024","Facebook","The Chicago Public Education Fund","2,351","0","","0","0","0","46","3","2","4.35%","1","0","0","0","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-06-2024","LinkedIn","The Chicago Public Education Fund","4,160","1","1","0","0","0","322","0","13","4.04%","3","0","0","10","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-07-2024","X","'@TheFundChicago","3,084","-1","0","0","0","2","66","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-07-2024","Facebook","The Chicago Public Education Fund","2,351","0","","0","0","0","31","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-07-2024","LinkedIn","The Chicago Public Education Fund","4,161","2","2","0","0","0","136","0","2","1.47%","1","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-08-2024","X","'@TheFundChicago","3,084","0","0","0","0","1","12","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-08-2024","Facebook","The Chicago Public Education Fund","2,351","0","","0","0","0","20","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-08-2024","LinkedIn","The Chicago Public Education Fund","4,162","2","2","0","0","0","138","0","15","10.87%","2","0","0","13","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-09-2024","X","'@TheFundChicago","3,080","-4","0","0","0","0","19","0","3","15.79%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-09-2024","Facebook","The Chicago Public Education Fund","2,351","0","","0","0","1","56","10","1","1.79%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","0","0","0","0","","0","","","","","","","",""
"12-09-2024","LinkedIn","The Chicago Public Education Fund","4,165","1","1","0","0","1","103","19","12","11.65%","2","0","1","9","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-10-2024","X","'@TheFundChicago","3,077","-3","0","1","1","2","96","24","5","5.21%","3","0","0","0","","2","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","1","","","","","0","","0","","","","","","","",""
"12-10-2024","Facebook","The Chicago Public Education Fund","2,351","0","","2","2","0","150","59","1","0.67%","1","0","0","0","","0","","","","","","2","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-10-2024","LinkedIn","The Chicago Public Education Fund","4,166","0","0","1","1","2","393","156","38","9.67%","15","0","0","23","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-11-2024","X","'@TheFundChicago","3,077","0","0","1","1","2","207","37","5","2.42%","1","0","0","0","","4","0","0","0","1","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-11-2024","Facebook","The Chicago Public Education Fund","2,352","1","","0","0","0","99","13","14","14.14%","6","0","1","0","","7","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-11-2024","LinkedIn","The Chicago Public Education Fund","4,165","3","3","0","0","0","656","244","52","7.93%","19","0","1","32","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-12-2024","X","'@TheFundChicago","3,076","-1","0","1","1","2","306","79","14","4.58%","3","0","2","1","","8","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","2","0","0","","","","","0","","0","","","","","","","",""
"12-12-2024","Facebook","The Chicago Public Education Fund","2,351","-1","","1","1","0","89","20","13","14.61%","1","0","0","0","","12","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-12-2024","LinkedIn","The Chicago Public Education Fund","4,168","2","2","2","1","4","542","225","67","12.36%","23","5","0","39","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","4","0","","",""
"12-13-2024","X","'@TheFundChicago","3,076","0","0","0","0","4","235","64","11","4.68%","3","0","1","0","","7","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","1","0","0","","","","","0","","0","","","","","","","",""
"12-13-2024","Facebook","The Chicago Public Education Fund","2,351","0","","0","0","0","41","3","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-13-2024","LinkedIn","The Chicago Public Education Fund","4,169","1","1","3","0","1","290","107","29","10%","6","4","0","19","","","","","","","","","","","","","","","","0","","","","","0","3","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"12-14-2024","X","'@TheFundChicago","3,077","1","1","0","0","1","53","9","3","5.66%","0","0","0","0","","3","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"12-14-2024","Facebook","The Chicago Public Education Fund","2,350","-1","","0","0","0","57","12","4","7.02%","1","0","0","0","","3","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-14-2024","LinkedIn","The Chicago Public Education Fund","4,171","5","5","0","0","0","252","75","24","9.52%","3","0","0","21","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-15-2024","X","'@TheFundChicago","3,077","0","0","0","0","0","30","3","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-15-2024","Facebook","The Chicago Public Education Fund","2,350","0","","0","0","0","33","12","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-15-2024","LinkedIn","The Chicago Public Education Fund","4,176","3","3","0","0","1","180","30","14","7.78%","3","0","0","11","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-16-2024","X","'@TheFundChicago","3,077","0","0","0","0","2","25","3","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-16-2024","Facebook","The Chicago Public Education Fund","2,350","0","","0","0","0","37","4","2","5.41%","0","0","0","0","","2","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-16-2024","LinkedIn","The Chicago Public Education Fund","4,178","3","3","0","0","3","224","43","18","8.04%","3","2","0","13","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"12-17-2024","X","'@TheFundChicago","3,074","-3","0","1","1","1","88","2","3","3.41%","1","0","0","1","","1","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-17-2024","Facebook","The Chicago Public Education Fund","2,349","-1","","1","1","0","72","8","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-17-2024","LinkedIn","The Chicago Public Education Fund","4,182","2","2","2","1","0","270","35","16","5.93%","2","1","0","13","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-18-2024","X","'@TheFundChicago","3,074","0","0","1","1","0","139","5","13","9.35%","1","0","0","4","","8","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-18-2024","Facebook","The Chicago Public Education Fund","2,350","1","","1","1","0","2,679","6","4","0.15%","0","0","0","3","","1","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-18-2024","LinkedIn","The Chicago Public Education Fund","4,184","6","6","1","1","2","810","24","74","9.14%","5","1","0","68","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
